"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"131429","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 内置属性不可操作","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. 查看L1/L2/L3的内置属性，操作列","1. 【编辑】和【删除】按钮禁用","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131428","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 删除- 逻辑","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. 删除自定义属性X","1. 列表不显示属性X","1.","","1","功能测试","功能测试阶段","正常","0","2","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131427","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 删除- 交互","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. 选择一个自定义属性，点击【删除】
2. 二次确认后","1. 显示二次确认弹窗
2. 提示删除成功，列表刷新","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131426","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 编辑- 逻辑","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. 1）在编辑弹窗中，修改所有元素值
2）点击【确定】","1. 列表中该属性数据更新正确","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131425","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 编辑- 交互","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. 选择一个自定义属性，点击【编辑】
2. 只输入必填项，点击【确定】
3. 存在一个必填项未输入，点击【确定】
4. 输入所有表单元素值，点击【确定】
5. 查看不可编辑项","1. 显示编辑弹窗
2. 1）弹窗关闭，提示编辑成功
2）列表刷新
3. 提示必填项不能空
4. 1）弹窗关闭，提示编辑成功
2）列表刷新
5. 属性名、属性类型为不可编辑状态","1. 
2. 
3. 
4. 
5.","","3","功能测试","功能测试阶段","正常","0","1","5","通过","shier","2024-07-31","","0000-00-00","1","",""
"131424","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 新增- 逻辑","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. 新增枚举属性：
1）属性类型为“枚举”，配置枚举选项
2）输入其他表单内容
3）点击【确定】
2. 新增枚举属性：
1）属性类型为“枚举”
2）输入其他表单内容
3）点击【确定】
3. 新增string类型文本框属性：
1）属性类型为“文本框”，字段类型为“string”
2）输入其他表单内容
3）点击【确定】
4. 新增bigint类型文本框属性：
1）属性类型为“文本框”，字段类型为“bigint”
2）输入其他表单内容
3）点击【确定】","1. 列表中显示新建的属性，且数据正确
2. 列表中显示新建的属性，且数据正确
3. 列表中显示新建的属性，且数据正确
4. 列表中显示新建的属性，且数据正确","1. 
2. 
3. 
4.","","1","功能测试","功能测试阶段","正常","0","2","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131423","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 新增- 交互","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. 点击【新增】
2. 必填项校验：
只输入必填项，点击【确定】
3. 必填项校验：
存在一个必填项未输入，点击【确定】
4. 必填项校验：
输入所有表单元素值，点击【确定】
5. 查看属性类型选项
6. 属性类型选择“枚举”
7. 属性类型选择“文本框”
8. 属性类型选择“树形目录”","1. 1）显示新增弹窗
2）弹窗初始元素：属性名、属性中文名、属性类型、是否必填
2. 1）弹窗关闭，提示新建成功
2）列表刷新
3. 提示必填项不能空
4. 1）弹窗关闭，提示新建成功
2）列表刷新
5. 选项包括“枚举”、“文本框”、“树形目录”
6. 下方显示“选项”配置区
7. 下方显示“字段类型”下拉项，下拉选项为：string和bigint
8. 下方显示“编辑目录”配置项","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","3","功能测试","功能测试阶段","正常","0","1","8","通过","shier","2024-07-31","","0000-00-00","1","",""
"131422","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 列表- 翻页","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. “上一页”/“下一页”翻页
2. 指定页码翻页
3. 搜索后翻页：
先进行搜索查询；
再进行翻页
4. 翻页后搜索：
先翻页到最后一页（最后一页数据小于每页最大条数）；
再进行搜索查询（搜索后页数要小于搜索前页数）","1. 1）“上一页”数据正确；
2）“下一页”数据正确
2. 数据正确
3. 数据正确
4. 1）页码更新为第一页；
2）筛选数据正确","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131421","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 列表- 搜索","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. 输入已存在的属性名
2. 输入不存在的属性名
3. 输入已存在的属性中文名
4. 输入不存在的属性中文名","1. 模糊返回符合所输申请人属性名相符的属性
2. 缺省提示正确
3. 模糊返回符合所输申请人属性中文名相符的属性
4. 缺省提示正确","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131420","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 列表- 排序","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. “最近修改时间”正序/倒序","1. 列表返回数据按正序/倒序显示正确","1.","","3","功能测试","功能测试阶段","正常","0","1","1","失败","shier","2024-07-31","","0000-00-00","1","",""
"131419","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 列表- 数据","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. 查看列表数据","1. 返回当前租户下资产L1/L2/L3的内置属性+自定义属性","1.","","1","功能测试","功能测试阶段","正常","0","2","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131418","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证编码管理- 编码值自增- 编码值超过结束码","无","1. 1）L1当前编码值为99；
2）新增L1目录；
3）再次查看L1当前编码值","1. L1当前编码值为BD100","1.","","3","功能测试","功能测试阶段","正常","0","1","1","失败","shier","2024-07-31","","0000-00-00","1","",""
"131417","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证编码管理- 编码值自增- L4～L5","假设测试步骤中所述的每张表均为P个字段","1. 1）记录L4和L5的当前编码值
2）通过元数据同步，同步N张新表（每张表P个字段）；
3）查看编码列表，L4和L5的当前编码值
2. 1）通过元数据同步，同步N张已同步的表（每张表P个字段）；
2）查看编码列表，L4和L5的当前编码值
3. 1）通过元数据同步，同步N张已同步的表:
- 有且仅有一张表与上次同步相比，新增了Q个字段
2）查看编码列表，L4和L5的当前编码值
4. 1）通过数据地图批量删除N张表（每张表P个字段）；
2）查看编码列表，L4和L5的当前编码值
5. 1）通过表详情页删除表（每张表P个字段）；
2）查看编码列表，L4和L5的当前编码值
6. 1）通过数据模型创建（审批通过）N张表（每张表P个字段）；
2）查看编码列表，L4和L5的当前编码值
7. 1）通过数据模型编辑一张表，添加了Q个字段:
2）查看编码列表，L4和L5的当前编码值
8. 1）通过数据模型删除N张表（每张表P个字段）；
2）查看编码列表，L4和L5的当前编码值
9. 1）通过离线任务创建N张表（每张表P个字段）；
2）查看编码列表，L4和L5的当前编码值
10. 1）通过离线任务ALTER一张表（该表已同步至资产数据地图），添加了Q个字段:
2）查看编码列表，L4和L5的当前编码值
11. 1）通过离线任务删除（drop）N张表（每张表P个字段，且已同步至资产数据地图）；
2）查看编码列表，L4和L5的当前编码值","1. 1）L4的当前编码值+N；
2）L5的当前编码值+(N*P)
2. L4和L5的当前编码值不变
3. 1）L4的当前编码值不变；
2）L5的当前编码值+Q
4. L4和L5的当前编码值不变
5. L4和L5的当前编码值不变
6. 1）L4的当前编码值+N；
2）L5的当前编码值+(N*P)
7. 1）L4的当前编码值不变；
2）L5的当前编码值+Q
8. L4和L5的当前编码值不变
9. 1）L4的当前编码值+N；
2）L5的当前编码值+(N*P)
10. 1）L4的当前编码值不变；
2）L5的当前编码值+Q
11. L4和L5的当前编码值不变","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11.","","1","功能测试","功能测试阶段","正常","0","2","11","通过","shier","2024-07-31","","0000-00-00","1","",""
"131416","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证编码管理- 编码值自增- L1～L3","无","1. 1）记录L1/L2/L3的当前编码值
2）在「元数据」-「数据目录」-「目录管理」页面，新建N个L1/L2/L3目录；
3）查看编码列表，L1/L2/L3的当前编码值
2. 1）在「元数据」-「数据目录」-「目录管理」页面，编辑一个L1/L2/L3目录；
2）查看编码列表，L1/L2/L3的当前编码值
3. 1）在「元数据」-「数据目录」-「目录管理」页面，删除N个L1/L2/L3目录；
2）查看编码列表，L1/L2/L3的当前编码值
4. 1）在「元数据」-「数据目录」-「目录管理」页面，导入L1/L2/L3目录：
- 导入文件中存在N个编码为空的数据，以及M（M>0）个编码不为空的数据
- 导入文件的数据，均导入成功
- “重复处理规则”为“重复则覆盖更新”
2）查看编码列表，L1/L2/L3的当前编码值","1. L1/L2/L3的当前编码值+N
2. L1/L2/L3的当前编码值不变
3. L1/L2/L3的当前编码值不变
4. L1/L2/L3的当前编码值+N","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
